Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US51099,51099,"King George County, Virginia",23739,*****
0500000US51101,51101,"King William County, Virginia",15861,*****
0500000US51103,51103,"Lancaster County, Virginia",11371,*****
0500000US51105,51105,"Lee County, Virginia",25528,*****
0500000US51107,51107,"Loudoun County, Virginia",314980,*****
0500000US51109,51109,"Louisa County, Virginia",33083,*****
0500000US51111,51111,"Lunenburg County, Virginia",12838,*****
0500000US51113,51113,"Madison County, Virginia",13270,*****
0500000US51115,51115,"Mathews County, Virginia",8965,*****
0500000US51117,51117,"Mecklenburg County, Virginia",32548,*****
0500000US51119,51119,"Middlesex County, Virginia",10855,*****
0500000US51121,51121,"Montgomery County, Virginia",94179,*****
0500000US51125,51125,"Nelson County, Virginia",15000,*****
0500000US51127,51127,"New Kent County, Virginia",18460,*****
0500000US51131,51131,"Northampton County, Virginia",12408,*****
0500000US51133,51133,"Northumberland County, Virginia",12389,*****
0500000US51135,51135,"Nottoway County, Virginia",15875,*****
0500000US51137,51137,"Orange County, Virginia",33625,*****
0500000US51139,51139,"Page County, Virginia",24038,*****
0500000US51141,51141,"Patrick County, Virginia",18513,*****
0500000US51143,51143,"Pittsylvania County, Virginia",63318,*****
0500000US51145,51145,"Powhatan County, Virginia",28003,*****
0500000US51147,51147,"Prince Edward County, Virginia",23017,*****
0500000US51149,51149,"Prince George County, Virginia",36013,*****
0500000US51153,51153,"Prince William County, Virginia",404011,*****
0500000US51155,51155,"Pulaski County, Virginia",34869,*****
0500000US51157,51157,"Rappahannock County, Virginia",7440,*****
0500000US51159,51159,"Richmond County, Virginia",9234,*****
0500000US51161,51161,"Roanoke County, Virginia",92432,*****
0500000US51163,51163,"Rockbridge County, Virginia",22357,*****
0500000US51165,51165,"Rockingham County, Virginia",76353,*****
0500000US51167,51167,"Russell County, Virginia",28773,*****
0500000US51169,51169,"Scott County, Virginia",23061,*****
0500000US51171,51171,"Shenandoah County, Virginia",42076,*****
0500000US51173,51173,"Smyth County, Virginia",32103,*****
0500000US51175,51175,"Southampton County, Virginia",18576,*****
0500000US51177,51177,"Spotsylvania County, Virginia",122854,*****
0500000US51179,51179,"Stafford County, Virginia",129446,*****
0500000US51181,51181,"Surry County, Virginia",6988,*****
0500000US51183,51183,"Sussex County, Virginia",12095,*****
0500000US51185,51185,"Tazewell County, Virginia",44846,*****
0500000US51187,51187,"Warren County, Virginia",37567,*****
0500000US51191,51191,"Washington County, Virginia",54691,*****
0500000US51193,51193,"Westmoreland County, Virginia",17468,*****
0500000US51195,51195,"Wise County, Virginia",41361,*****
0500000US51197,51197,"Wythe County, Virginia",29203,*****
0500000US51199,51199,"York County, Virginia",65503,*****
0500000US51510,51510,"Alexandria city, Virginia",140337,*****
0500000US51515,51515,"Bedford city, Virginia",6103,*****
0500000US51520,51520,"Bristol city, Virginia",17747,*****
0500000US51530,51530,"Buena Vista city, Virginia",6679,*****
0500000US51540,51540,"Charlottesville city, Virginia",43223,*****
0500000US51550,51550,"Chesapeake city, Virginia",223233,*****
0500000US51570,51570,"Colonial Heights city, Virginia",17426,*****
0500000US51580,51580,"Covington city, Virginia",5903,*****
0500000US51590,51590,"Danville city, Virginia",43185,*****
0500000US51595,51595,"Emporia city, Virginia",5825,*****
0500000US51600,51600,"Fairfax city, Virginia",22712,*****
0500000US51610,51610,"Falls Church city, Virginia",12300,*****
0500000US51620,51620,"Franklin city, Virginia",8531,*****
0500000US51630,51630,"Fredericksburg city, Virginia",24932,*****
0500000US51640,51640,"Galax city, Virginia",6942,*****
0500000US51650,51650,"Hampton city, Virginia",137471,*****
0500000US51660,51660,"Harrisonburg city, Virginia",49043,*****
0500000US51670,51670,"Hopewell city, Virginia",22501,*****
0500000US51678,51678,"Lexington city, Virginia",6990,*****
0500000US51680,51680,"Lynchburg city, Virginia",75657,*****
0500000US51683,51683,"Manassas city, Virginia",37943,*****
0500000US51685,51685,"Manassas Park city, Virginia",14409,*****
0500000US51690,51690,"Martinsville city, Virginia",13854,*****
0500000US51700,51700,"Newport News city, Virginia",180831,*****
0500000US51710,51710,"Norfolk city, Virginia",243056,*****
0500000US51720,51720,"Norton city, Virginia",3971,*****
0500000US51730,51730,"Petersburg city, Virginia",32226,*****
0500000US51735,51735,"Poquoson city, Virginia",12110,*****
0500000US51740,51740,"Portsmouth city, Virginia",95786,*****
0500000US51750,51750,"Radford city, Virginia",16511,*****
0500000US51760,51760,"Richmond city, Virginia",205348,*****
0500000US51770,51770,"Roanoke city, Virginia",96742,*****
0500000US51775,51775,"Salem city, Virginia",24792,*****
0500000US51790,51790,"Staunton city, Virginia",23906,*****
0500000US51800,51800,"Suffolk city, Virginia",84216,*****
0500000US51810,51810,"Virginia Beach city, Virginia",439528,*****
0500000US51820,51820,"Waynesboro city, Virginia",21030,*****
0500000US51830,51830,"Williamsburg city, Virginia",14207,*****
0500000US51840,51840,"Winchester city, Virginia",26330,*****
0500000US53001,53001,"Adams County, Washington",18575,*****
0500000US53003,53003,"Asotin County, Washington",21658,*****
0500000US53005,53005,"Benton County, Washington",175424,*****
0500000US53007,53007,"Chelan County, Washington",72431,*****
0500000US53009,53009,"Clallam County, Washington",71411,*****
0500000US53011,53011,"Clark County, Washington",426984,*****
0500000US53013,53013,"Columbia County, Washington",4001,*****
0500000US53015,53015,"Cowlitz County, Washington",102138,*****
0500000US53017,53017,"Douglas County, Washington",38369,*****
0500000US53019,53019,"Ferry County, Washington",7584,*****
0500000US53021,53021,"Franklin County, Washington",78680,*****
0500000US53023,53023,"Garfield County, Washington",2246,*****
0500000US53025,53025,"Grant County, Washington",88885,*****
0500000US53027,53027,"Grays Harbor County, Washington",72272,*****
0500000US53029,53029,"Island County, Washington",78707,*****
0500000US53031,53031,"Jefferson County, Washington",29802,*****
0500000US53033,53033,"King County, Washington",1940777,*****
0500000US53035,53035,"Kitsap County, Washington",251400,*****
0500000US53037,53037,"Kittitas County, Washington",40954,*****
0500000US53039,53039,"Klickitat County, Washington",20421,*****
0500000US53041,53041,"Lewis County, Washington",75399,*****
0500000US53043,53043,"Lincoln County, Washington",10536,*****
0500000US53045,53045,"Mason County, Washington",60545,*****
0500000US53047,53047,"Okanogan County, Washington",40959,*****
0500000US53049,53049,"Pacific County, Washington",20945,*****
0500000US53051,53051,"Pend Oreille County, Washington",12976,*****
0500000US53053,53053,"Pierce County, Washington",798528,*****
0500000US53055,53055,"San Juan County, Washington",15740,*****
0500000US53057,53057,"Skagit County, Washington",117087,*****
0500000US53059,53059,"Skamania County, Washington",11053,*****
0500000US53061,53061,"Snohomish County, Washington",714443,*****
0500000US53063,53063,"Spokane County, Washington",470375,*****
0500000US53065,53065,"Stevens County, Washington",43498,*****
0500000US53067,53067,"Thurston County, Washington",252410,*****
0500000US53069,53069,"Wahkiakum County, Washington",4003,*****
0500000US53071,53071,"Walla Walla County, Washington",58643,*****
0500000US53073,53073,"Whatcom County, Washington",201404,*****
0500000US53075,53075,"Whitman County, Washington",44997,*****
0500000US53077,53077,"Yakima County, Washington",242454,*****
0500000US54001,54001,"Barbour County, West Virginia",16472,*****
0500000US54003,54003,"Berkeley County, West Virginia",104410,*****
0500000US54005,54005,"Boone County, West Virginia",24617,*****
0500000US54007,54007,"Braxton County, West Virginia",14531,*****
0500000US54009,54009,"Brooke County, West Virginia",24021,*****
0500000US54011,54011,"Cabell County, West Virginia",96240,*****
0500000US54013,54013,"Calhoun County, West Virginia",7613,*****
0500000US54015,54015,"Clay County, West Virginia",9432,*****
0500000US54017,54017,"Doddridge County, West Virginia",8147,*****
0500000US54019,54019,"Fayette County, West Virginia",46000,*****
0500000US54021,54021,"Gilmer County, West Virginia",8623,*****
0500000US54023,54023,"Grant County, West Virginia",11929,*****
0500000US54025,54025,"Greenbrier County, West Virginia",35572,*****
0500000US54027,54027,"Hampshire County, West Virginia",23791,*****
0500000US54029,54029,"Hancock County, West Virginia",30594,*****
0500000US54031,54031,"Hardy County, West Virginia",13912,*****
0500000US54033,54033,"Harrison County, West Virginia",68959,*****
0500000US54035,54035,"Jackson County, West Virginia",29206,*****
0500000US54037,54037,"Jefferson County, West Virginia",53545,*****
0500000US54039,54039,"Kanawha County, West Virginia",192572,*****
0500000US54041,54041,"Lewis County, West Virginia",16389,*****
0500000US54043,54043,"Lincoln County, West Virginia",21714,*****
0500000US54045,54045,"Logan County, West Virginia",36508,*****
0500000US54047,54047,"McDowell County, West Virginia",21966,*****
0500000US54049,54049,"Marion County, West Virginia",56460,*****
0500000US54051,54051,"Marshall County, West Virginia",32993,*****
0500000US54053,54053,"Mason County, West Virginia",27242,*****
0500000US54055,54055,"Mercer County, West Virginia",62251,*****
0500000US54057,54057,"Mineral County, West Virginia",28049,*****
0500000US54059,54059,"Mingo County, West Virginia",26660,*****
0500000US54061,54061,"Monongalia County, West Virginia",96417,*****
0500000US54063,54063,"Monroe County, West Virginia",13528,*****
0500000US54065,54065,"Morgan County, West Virginia",17507,*****
0500000US54067,54067,"Nicholas County, West Virginia",26201,*****
0500000US54069,54069,"Ohio County, West Virginia",44307,*****
0500000US54071,54071,"Pendleton County, West Virginia",7666,*****
0500000US54073,54073,"Pleasants County, West Virginia",7630,*****
0500000US54075,54075,"Pocahontas County, West Virginia",8750,*****
0500000US54077,54077,"Preston County, West Virginia",33471,*****
0500000US54079,54079,"Putnam County, West Virginia",55660,*****
0500000US54081,54081,"Raleigh County, West Virginia",78852,*****
0500000US54083,54083,"Randolph County, West Virginia",29361,*****
0500000US54085,54085,"Ritchie County, West Virginia",10391,*****
0500000US54087,54087,"Roane County, West Virginia",14884,*****
0500000US54089,54089,"Summers County, West Virginia",13813,*****
0500000US54091,54091,"Taylor County, West Virginia",16889,*****
0500000US54093,54093,"Tucker County, West Virginia",7109,*****
0500000US54095,54095,"Tyler County, West Virginia",9188,*****
0500000US54097,54097,"Upshur County, West Virginia",24210,*****
0500000US54099,54099,"Wayne County, West Virginia",42273,*****
0500000US54101,54101,"Webster County, West Virginia",9158,*****
0500000US54103,54103,"Wetzel County, West Virginia",16526,*****
0500000US54105,54105,"Wirt County, West Virginia",5769,*****
0500000US54107,54107,"Wood County, West Virginia",86835,*****
0500000US54109,54109,"Wyoming County, West Virginia",23668,*****
0500000US55001,55001,"Adams County, Wisconsin",20898,*****
0500000US55003,55003,"Ashland County, Wisconsin",16113,*****
0500000US55005,55005,"Barron County, Wisconsin",45882,*****
0500000US55007,55007,"Bayfield County, Wisconsin",15078,*****
0500000US55009,55009,"Brown County, Wisconsin",248526,*****
0500000US55011,55011,"Buffalo County, Wisconsin",13544,*****
0500000US55013,55013,"Burnett County, Wisconsin",15528,*****
0500000US55015,55015,"Calumet County, Wisconsin",48960,*****
0500000US55017,55017,"Chippewa County, Wisconsin",62362,*****
0500000US55019,55019,"Clark County, Wisconsin",34610,*****
0500000US55021,55021,"Columbia County, Wisconsin",56596,*****
0500000US55023,55023,"Crawford County, Wisconsin",16677,*****
0500000US55025,55025,"Dane County, Wisconsin",490379,*****
0500000US55027,55027,"Dodge County, Wisconsin",88741,*****
0500000US55029,55029,"Door County, Wisconsin",27872,*****
0500000US55031,55031,"Douglas County, Wisconsin",43963,*****
0500000US55033,55033,"Dunn County, Wisconsin",43788,*****
0500000US55035,55035,"Eau Claire County, Wisconsin",98952,*****
0500000US55037,55037,"Florence County, Wisconsin",4486,*****
0500000US55039,55039,"Fond du Lac County, Wisconsin",101577,*****
0500000US55041,55041,"Forest County, Wisconsin",9361,*****
0500000US55043,55043,"Grant County, Wisconsin",51055,*****
0500000US55045,55045,"Green County, Wisconsin",36800,*****
0500000US55047,55047,"Green Lake County, Wisconsin",19064,*****
0500000US55049,55049,"Iowa County, Wisconsin",23712,*****
0500000US55051,55051,"Iron County, Wisconsin",5978,*****
0500000US55053,55053,"Jackson County, Wisconsin",20436,*****
0500000US55055,55055,"Jefferson County, Wisconsin",83751,*****
0500000US55057,55057,"Juneau County, Wisconsin",26701,*****
0500000US55059,55059,"Kenosha County, Wisconsin",166373,*****
0500000US55061,55061,"Kewaunee County, Wisconsin",20600,*****
0500000US55063,55063,"La Crosse County, Wisconsin",114718,*****
0500000US55065,55065,"Lafayette County, Wisconsin",16836,*****
0500000US55067,55067,"Langlade County, Wisconsin",19951,*****
0500000US55069,55069,"Lincoln County, Wisconsin",28710,*****
0500000US55071,55071,"Manitowoc County, Wisconsin",81266,*****
0500000US55073,55073,"Marathon County, Wisconsin",134041,*****
0500000US55075,55075,"Marinette County, Wisconsin",41704,*****
0500000US55077,55077,"Marquette County, Wisconsin",15366,*****
0500000US55078,55078,"Menominee County, Wisconsin",4274,*****
0500000US55079,55079,"Milwaukee County, Wisconsin",946584,*****
0500000US55081,55081,"Monroe County, Wisconsin",44714,*****
0500000US55083,55083,"Oconto County, Wisconsin",37632,*****
0500000US55085,55085,"Oneida County, Wisconsin",36029,*****
0500000US55087,55087,"Outagamie County, Wisconsin",176777,*****
0500000US55089,55089,"Ozaukee County, Wisconsin",86429,*****
0500000US55091,55091,"Pepin County, Wisconsin",7458,*****
0500000US55093,55093,"Pierce County, Wisconsin",40842,*****
0500000US55095,55095,"Polk County, Wisconsin",44094,*****
0500000US55097,55097,"Portage County, Wisconsin",70027,*****
0500000US55099,55099,"Price County, Wisconsin",14141,*****
0500000US55101,55101,"Racine County, Wisconsin",195024,*****
0500000US55103,55103,"Richland County, Wisconsin",18020,*****
0500000US55105,55105,"Rock County, Wisconsin",160356,*****
0500000US55107,55107,"Rusk County, Wisconsin",14670,*****
0500000US55109,55109,"St. Croix County, Wisconsin",84363,*****
0500000US55111,55111,"Sauk County, Wisconsin",61953,*****
0500000US55113,55113,"Sawyer County, Wisconsin",16580,*****
0500000US55115,55115,"Shawano County, Wisconsin",41820,*****
